NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1452,0,2,12,16.58394
1452,0,3,12,16.64342
1452,0,4,10,15.41518
1452,0,5,10,15.37921
1452,0,6,12,16.31102
1452,0,7,10,15.56322
1452,0,8,12,16.97704
1452,0,9,12,16.38316
1452,0,10,12,16.48505
1452,0,11,10,15.6898
1452,0,12,12,16.28924
1452,0,13,10,15.4511
1452,0,14,10,15.41796
1452,0,15,12,16.25383
1452,0,16,10,16.06158
1452,0,17,10,15.54308
1452,0,18,11,16.30715
1452,0,19,10,15.82131
1452,0,20,10,15.62978
1452,0,21,12,16.49316
1452,0,22,10,15.52935
1452,0,23,10,15.66124
1452,0,24,12,16.53346
1452,0,25,11,16.25036
1452,0,26,10,15.55971
1452,0,27,12,17.36526
1452,0,28,11,16.09579
1452,0,29,10,15.56002
1452,0,30,12,16.57628
1452,0,31,11,16.12564
1452,0,32,11,16.28542
1452,0,33,12,16.66821
1452,0,34,11,16.13081
1452,0,35,18,15.28525
1452,0,36,12,16.76115
1452,0,37,10,15.61742
1452,0,38,11,16.14548
1452,0,39,18,15.2458
1452,0,40,10,15.55817
1452,0,41,18,15.33667
1452,0,42,10,15.55403
1452,0,43,10,15.50541
1452,0,44,11,16.22088
1452,0,45,10,15.78663
1452,0,46,10,15.49412
1452,0,47,10,15.56192
1452,0,48,10,15.5423
1452,0,49,10,15.44831
1452,0,50,10,15.52198
1452,0,51,10,15.51888
1452,0,52,10,15.51179
1452,0,53,18,15.54894
1452,0,54,10,15.73137
1452,0,55,10,15.36913
1452,0,56,11,16.74327
1452,0,57,12,16.42947
1452,0,58,10,15.31112
1452,0,59,10,15.50733
1452,0,60,10,15.55392
1452,1,1,10,15.36486
1452,1,2,10,15.60711
1452,1,3,10,15.47354
1452,1,4,10,15.4534
1452,1,5,10,15.3684
1452,1,6,10,15.55537
1452,1,7,10,15.65903
1452,1,8,10,15.51292
1452,1,9,1,3.402823E+38
1452,1,10,12,16.76013
1452,1,11,10,15.62513
1452,1,12,10,15.49542
1452,1,13,10,15.47645
1452,1,14,10,15.62775
1452,1,15,10,15.48369
1452,1,16,10,15.4852
1452,1,17,12,16.7122
1452,1,18,10,15.75633
1452,1,19,11,16.50891
1452,1,20,10,15.45947
1452,1,21,18,15.41569
1452,1,22,11,16.47021
1452,1,23,10,15.49968
1452,1,24,10,15.58587
1452,1,25,12,17.26919
1452,1,26,10,15.55258
1452,1,27,18,15.31672
1452,1,28,11,16.28764
1452,1,29,12,17.34704
1452,1,30,18,15.27854
1452,1,31,11,16.16633
1452,1,32,11,16.08352
1452,1,33,12,17.61623
1452,1,34,11,16.134
1452,1,35,11,16.28835
1452,1,36,18,15.21941
1452,1,37,10,15.60662
1452,1,38,11,16.33466
1452,1,39,13,16.44409
1452,1,40,10,15.55579
1452,1,41,10,15.56959
1452,1,42,11,16.69341
1452,1,43,10,15.50808
1452,1,44,11,16.38593
1452,1,45,12,18.98726
1452,1,46,10,15.48437
1452,1,47,10,15.49661
1452,1,48,18,16.75734
1452,1,49,10,15.44856
1452,1,50,10,15.45513
1452,1,51,14,16.8211
1452,1,52,10,16.05896
1452,1,53,10,15.69541
1452,1,54,11,16.27317
1452,1,55,10,15.3941
1452,1,56,10,15.41531
1452,1,57,12,16.39305
1452,1,58,10,15.38724
1452,1,59,10,15.48243
1452,1,60,11,16.37606
1452,2,1,10,15.69375
1452,2,2,10,15.37138
1452,2,3,10,15.40931
1452,2,4,10,15.46886
1452,2,5,10,15.50597
1452,2,6,10,15.5375
1452,2,7,10,15.58727
1452,2,8,10,15.96384
1452,2,9,10,15.44854
1452,2,10,10,15.47326
1452,2,11,10,15.51802
1452,2,12,10,15.48319
1452,2,13,10,15.50116
1452,2,14,10,15.64489
1452,2,15,11,16.33092
1452,2,16,12,16.42399
1452,2,17,10,15.44037
1452,2,18,10,15.50749
1452,2,19,11,16.487
1452,2,20,10,15.46509
1452,2,21,10,15.53644
1452,2,22,11,16.43076
1452,2,23,10,15.51359
1452,2,24,10,15.56588
1452,2,25,12,16.58197
1452,2,26,10,15.55839
1452,2,27,18,15.30157
1452,2,28,12,16.54753
1452,2,29,11,16.23695
1452,2,30,12,16.68967
1452,2,31,12,18.6464
1452,2,32,13,17.45837
1452,2,33,12,16.69606
1452,2,34,11,16.28998
1452,2,35,11,16.12017
1452,2,36,12,16.79459
1452,2,37,10,15.62992
1452,2,38,11,16.13467
1452,2,39,18,15.25359
1452,2,40,11,17.21926
1452,2,41,10,15.57516
