NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,0,47,16,9.908109
1584,0,48,17,10.44031
1584,0,49,16,9.950321
1584,0,50,16,9.903313
1584,0,51,14,10.40343
1584,0,52,16,9.965907
1584,0,53,16,9.908162
1584,0,54,14,10.35663
1584,0,55,16,10.0557
1584,0,56,16,9.912442
1584,0,57,14,10.33223
1584,0,58,16,10.07625
1584,0,59,16,9.928329
1584,1,0,1,3.402823E+38
1584,1,1,16,9.904087
1584,1,2,17,10.44195
1584,1,3,16,9.955564
1584,1,4,16,9.905798
1584,1,5,14,10.39082
1584,1,6,16,9.972232
1584,1,7,16,9.910003
1584,1,8,14,10.36879
1584,1,9,16,10.08469
1584,1,10,16,9.917449
1584,1,11,16,9.920048
1584,1,12,16,10.1146
1584,1,13,16,9.919019
1584,1,14,16,9.909919
1584,1,15,17,10.43683
1584,1,16,16,9.937769
1584,1,17,16,9.911533
1584,1,18,17,10.44051
1584,1,19,16,9.946857
1584,1,20,16,9.903724
1584,1,21,14,10.42379
1584,1,22,16,9.97409
1584,1,23,16,9.914516
1584,1,24,14,10.33123
1584,1,25,16,10.08338
1584,1,26,16,9.918607
1584,1,27,16,9.914552
1584,1,28,16,10.1072
1584,1,29,16,9.939554
1584,1,30,16,9.912533
1584,1,31,17,10.43766
1584,1,32,16,9.949312
1584,1,33,16,9.903675
1584,1,34,14,10.41554
1584,1,35,16,9.966122
1584,1,36,16,9.906324
1584,1,37,14,10.34808
1584,1,38,16,10.06173
1584,1,39,16,9.911111
1584,1,40,16,9.920095
1584,1,41,16,10.10417
1584,1,42,16,9.918408
1584,1,43,16,9.909603
1584,1,44,17,10.43467
1584,1,45,16,9.932148
1584,1,46,16,9.906548
1584,1,47,17,10.4425
1584,1,48,16,9.962301
1584,1,49,16,9.907187
1584,1,50,17,10.4394
1584,1,51,16,9.944801
1584,1,52,16,9.906174
1584,1,53,14,10.4154
1584,1,54,16,9.954465
1584,1,55,16,9.903961
1584,1,56,14,10.41184
1584,1,57,16,10.05454
1584,1,58,16,9.911093
1584,1,59,14,10.33522
1584,2,0,1,3.402823E+38
1584,2,1,16,9.908087
1584,2,2,17,10.43543
1584,2,3,16,9.93551
1584,2,4,16,9.905406
1584,2,5,17,10.44514
1584,2,6,16,9.952454
1584,2,7,16,9.905613
1584,2,8,14,10.36213
1584,2,9,16,10.06122
1584,2,10,16,9.91286
1584,2,11,14,10.32491
1584,2,12,16,10.10037
1584,2,13,16,9.924944
1584,2,14,16,9.917255
1584,2,15,16,10.11607
1584,2,16,16,9.926568
1584,2,17,16,9.912373
1584,2,18,17,10.44152
1584,2,19,16,9.953778
1584,2,20,16,9.903013
1584,2,21,14,10.41263
1584,2,22,16,9.984859
1584,2,23,16,9.909439
1584,2,24,14,10.34583
1584,2,25,16,9.982315
1584,2,26,16,9.912365
1584,2,27,16,9.915091
1584,2,28,16,10.1073
1584,2,29,16,9.924399
1584,2,30,16,9.910059
1584,2,31,17,10.43585
1584,2,32,16,9.948417
1584,2,33,16,9.903534
1584,2,34,14,10.40393
1584,2,35,16,9.948701
1584,2,36,16,9.907355
1584,2,37,14,10.3563
1584,2,38,16,9.97155
1584,2,39,16,9.914192
1584,2,40,14,10.3285
1584,2,41,16,10.11046
1584,2,42,16,9.926922
1584,2,43,16,9.914412
1584,2,44,17,10.43457
1584,2,45,16,9.930058
1584,2,46,16,9.907568
1584,2,47,17,10.44361
1584,2,48,16,9.959845
1584,2,49,16,9.903842
1584,2,50,14,10.39834
1584,2,51,16,9.969747
1584,2,52,16,9.907125
1584,2,53,14,10.37286
1584,2,54,16,10.06188
1584,2,55,16,9.914914
1584,2,56,14,10.3309
1584,2,57,16,10.09848
1584,2,58,16,9.929396
1584,2,59,16,9.911635
1584,3,0,1,3.402823E+38
1584,3,1,16,9.903865
1584,3,2,14,10.43045
1584,3,3,16,9.954497
1584,3,4,16,9.906349
1584,3,5,14,10.41316
1584,3,6,16,9.955373
1584,3,7,16,9.905586
1584,3,8,14,10.37061
1584,3,9,16,9.97066
1584,3,10,16,9.911785
1584,3,11,14,10.33478
1584,3,12,16,10.09506
1584,3,13,16,9.916782
1584,3,14,16,9.913236
1584,3,15,16,10.10431
1584,3,16,16,9.936969
1584,3,17,16,9.909972
1584,3,18,17,10.43881
1584,3,19,16,9.948826
1584,3,20,16,9.904022
1584,3,21,17,10.44432
1584,3,22,16,9.972717
1584,3,23,16,9.908017
1584,3,24,14,10.36028
1584,3,25,16,9.986338
1584,3,26,16,9.911031
1584,3,27,14,10.31213
1584,3,28,16,10.08349
1584,3,29,16,9.928145
1584,3,30,16,9.916794
1584,3,31,17,10.43556
1584,3,32,16,9.927586
1584,3,33,16,9.904956
1584,3,34,14,10.44354
1584,3,35,16,9.95303
1584,3,36,16,9.906146
1584,3,37,14,10.4091
1584,3,38,16,9.959147
1584,3,39,16,9.907912
1584,3,40,14,10.37429
1584,3,41,16,10.06703
1584,3,42,16,9.912718
1584,3,43,14,10.35059
1584,3,44,16,10.09254
1584,3,45,16,9.915685
1584,3,46,16,9.913523
1584,3,47,16,10.11071
1584,3,48,16,9.929272
1584,3,49,16,9.906775
1584,3,50,17,10.44316
1584,3,51,16,9.947112
1584,3,52,16,9.905328
1584,3,53,14,10.40275
1584,3,54,16,9.967818
1584,3,55,16,9.909163
1584,3,56,14,10.34408
1584,3,57,16,10.06444
1584,3,58,16,9.914999
1584,3,59,16,9.915902
1584,4,0,1,3.402823E+38
1584,4,1,16,9.911247
1584,4,2,17,10.43805
1584,4,3,16,9.936205
1584,4,4,16,9.905354
1584,4,5,17,10.44459
1584,4,6,16,9.959065
1584,4,7,16,9.906953
1584,4,8,14,10.37438
1584,4,9,16,10.05573
1584,4,10,16,9.910855
1584,4,11,16,9.91998
1584,4,12,16,10.10912
1584,4,13,16,9.924318
1584,4,14,16,9.911851
1584,4,15,17,10.43625
1584,4,16,16,9.941965
1584,4,17,16,9.908888
1584,4,18,17,10.44172
